Generation0,0.144144,0.275709,0.298587,0.216947,0.22091,0.231702,0.263383,0.285367,0.257145,0.218612,0.260219,0.276789,0.270294,0.222732,0.239096,
Generation1,0.303636,0.29798,0.306579,0.296451,0.311232,0.25613,0.332983,0.277826,0.30793,0.272553,0.284909,0.213487,0.29878,0.298836,0.242951,
Generation2,0.300625,0.339571,0.300525,0.284997,0.333862,0.266483,0.227434,0.333808,0.300839,0.286168,0.271817,0.288618,0.291018,0.340822,0.288975,
Generation3,0.333701,0.338697,0.329774,0.341117,0.360765,0.340642,0.303185,0.272265,0.3416,0.274302,0.3358,0.310248,0.227363,0.267732,0.314488,
Generation4,0.305583,0.341356,0.313674,0.341358,0.341375,0.312787,0.32262,0.316117,0.339916,0.342166,0.35777,0.300265,0.270637,0.360445,0.358123,
Generation5,0.293369,0.289332,0.3425,0.340036,0.357265,0.359135,0.359622,0.358084,0.357284,0.343216,0.360327,0.264873,0.359729,0.346469,0.359744,
Generation6,0.358448,0.359762,0.360666,0.360419,0.361197,0.360745,0.359975,0.324516,0.354474,0.361271,0.298149,0.359277,0.35878,0.359895,0.360802,
Generation7,0.349913,0.314095,0.326081,0.359198,0.360225,0.360206,0.360386,0.359787,0.359442,0.359611,0.359106,0.278513,0.360841,0.360052,0.361874,
Generation8,0.359508,0.351522,0.360098,0.349502,0.360491,0.360032,0.35958,0.360059,0.359502,0.361376,0.359782,0.330702,0.359865,0.359101,0.360862,
Generation9,0.359925,0.349162,0.36059,0.350978,0.359915,0.358257,0.360639,0.300874,0.35688,0.360505,0.359662,0.360744,0.341235,0.363418,0.307301,
Generation10,0.360757,0.360206,0.361091,0.333493,0.308422,0.360998,0.337414,0.364079,0.360398,0.359287,0.36316,0.363276,0.332169,0.36333,0.342858,
Generation11,0.331679,0.294905,0.341335,0.362609,0.364529,0.363589,0.350626,0.363067,0.363797,0.36303,0.362743,0.364609,0.363018,0.326403,0.362948,
Generation12,0.364103,0.286155,0.362296,0.362174,0.362969,0.343641,0.293054,0.364687,0.364399,0.362727,0.339416,0.363682,0.322191,0.362591,0.363178,
Generation13,0.364869,0.363067,0.365286,0.364206,0.362982,0.33031,0.363954,0.362916,0.362719,0.36402,0.364266,0.364276,0.36262,0.362374,0.36229,
Generation14,0.365592,0.36412,0.364418,0.299615,0.364341,0.357106,0.364308,0.32124,0.363571,0.363485,0.365181,0.363131,0.364443,0.364162,0.365094,
Generation15,0.364524,0.323655,0.359619,0.334295,0.273148,0.365289,0.364314,0.364871,0.312976,0.363318,0.364947,0.341115,0.364142,0.363713,0.362923,
Generation16,0.364411,0.363725,0.364261,0.261691,0.297154,0.358363,0.364585,0.340683,0.364491,0.314152,0.363983,0.362947,0.363554,0.365231,0.363499,
Generation17,0.330407,0.288544,0.363436,0.361822,0.364373,0.365052,0.301608,0.320236,0.327812,0.364237,0.367629,0.365838,0.360737,0.365621,0.363264,
Generation18,0.366653,0.368949,0.368214,0.367962,0.36666,0.335199,0.369363,0.367475,0.36752,0.364786,0.367394,0.364421,0.342654,0.319527,0.367069,
Generation19,0.369136,0.367245,0.368055,0.368843,0.366904,0.33371,0.367519,0.368346,0.367818,0.369304,0.36763,0.312146,0.368848,0.368156,0.326257,
Generation20,0.362723,0.368654,0.370445,0.369735,0.36776,0.368756,0.370114,0.368457,0.368659,0.368952,0.369787,0.337985,0.36954,0.369247,0.366131,
Generation21,0.368896,0.349186,0.369779,0.369103,0.323812,0.368167,0.368743,0.342301,0.355476,0.322921,0.368614,0.368682,0.369642,0.323318,0.368534,
Generation22,0.368464,0.369294,0.368951,0.315372,0.367544,0.36951,0.368325,0.368435,0.368767,0.370272,0.369835,0.368377,0.368684,0.252785,0.367871,
Generation23,0.36831,0.345895,0.368993,0.353307,0.316294,0.348954,0.36973,0.301982,0.358613,0.349544,0.328302,0.361788,0.272743,0.322731,0.327406,
Generation24,0.368548,0.336048,0.368623,0.369007,0.367979,0.368654,0.369291,0.317959,0.368188,0.332845,0.318956,0.368494,0.368857,0.367263,0.369347,
Generation25,0.369339,0.356082,0.334367,0.369308,0.36895,0.368716,0.36859,0.36754,0.369771,0.368136,0.35957,0.313409,0.329947,0.347503,0.369181,
Generation26,0.311626,0.369685,0.368612,0.313459,0.360316,0.369623,0.368731,0.369314,0.367121,0.324921,0.356492,0.369496,0.315592,0.369866,0.369331,
Generation27,0.337703,0.368736,0.368461,0.368326,0.314572,0.356686,0.368823,0.369572,0.369751,0.369506,0.369583,0.3685,0.367479,0.368489,0.368754,
Generation28,0.367606,0.368463,0.369903,0.367686,0.368472,0.368809,0.368646,0.365021,0.368086,0.370142,0.368543,0.370289,0.368981,0.369702,0.337927,
Generation29,0.367888,0.351556,0.325516,0.369368,0.312289,0.370193,0.320513,0.343498,0.333925,0.369427,0.36935,0.310328,0.368999,0.369035,0.369561,
Generation30,0.368014,0.351569,0.368673,0.368932,0.367889,0.3691,0.337951,0.368588,0.365015,0.368935,0.368701,0.369777,0.368444,0.368563,0.368606,
Generation31,0.273284,0.369146,0.370263,0.368957,0.368536,0.369277,0.369012,0.368904,0.312006,0.357908,0.341746,0.363521,0.312482,0.369738,0.36892,
Generation32,0.36669,0.368344,0.368511,0.368878,0.365116,0.368883,0.310891,0.367969,0.368031,0.294646,0.326932,0.368623,0.368377,0.369297,0.368442,
Generation33,0.350183,0.368679,0.359484,0.369579,0.309867,0.368257,0.363539,0.346578,0.368733,0.368299,0.369289,0.368895,0.365632,0.369124,0.367634,
Generation34,0.368541,0.367618,0.3696,0.369608,0.359505,0.303504,0.367582,0.297763,0.350944,0.369023,0.334015,0.369872,0.36864,0.368542,0.368751,
Generation35,0.368709,0.340159,0.300573,0.367579,0.369083,0.368876,0.334895,0.368294,0.368098,0.368267,0.35697,0.33991,0.369788,0.369016,0.368325,
Generation36,0.34198,0.368202,0.368945,0.368701,0.368452,0.368651,0.302565,0.368505,0.356757,0.368452,0.327014,0.263408,0.369767,0.368349,0.367363,
Generation37,0.335726,0.364645,0.327638,0.368748,0.368271,0.368063,0.367827,0.368325,0.369257,0.368008,0.32974,0.369452,0.265951,0.368006,0.369055,
Generation38,0.349936,0.323826,0.368706,0.369174,0.361966,0.368454,0.36982,0.368911,0.367495,0.350244,0.36887,0.36927,0.369347,0.369668,0.368281,
Generation39,0.329089,0.369808,0.368034,0.367058,0.368525,0.369816,0.367608,0.35215,0.311796,0.368347,0.369848,0.307698,0.368248,0.343056,0.369462,
Generation40,0.334763,0.369167,0.369224,0.368415,0.315289,0.351451,0.36916,0.314093,0.369118,0.368324,0.318143,0.370123,0.369127,0.31894,0.370049,
Generation41,0.368692,0.369188,0.334913,0.360195,0.369095,0.368577,0.327315,0.335148,0.369008,0.370036,0.368532,0.370257,0.368815,0.36914,0.318988,
Generation42,0.368626,0.368922,0.368804,0.368842,0.368785,0.368244,0.369252,0.369859,0.368073,0.369194,0.362658,0.367858,0.363012,0.369116,0.366407,
Generation43,0.3689,0.368705,0.370092,0.368893,0.369358,0.370667,0.369469,0.369194,0.368665,0.323109,0.368847,0.367622,0.371194,0.332847,0.370026,
Generation44,0.368991,0.37014,0.369251,0.368942,0.337221,0.370852,0.368615,0.370374,0.36963,0.336917,0.368956,0.369923,0.332119,0.370269,0.366035,
Generation45,0.356938,0.370551,0.370763,0.371645,0.370072,0.364121,0.370363,0.348546,0.371323,0.372545,0.370357,0.370459,0.371215,0.369848,0.352166,
Generation46,0.371486,0.37055,0.370221,0.37156,0.372701,0.370192,0.357399,0.374199,0.328786,0.372063,0.373637,0.372337,0.370616,0.370194,0.336829,
Generation47,0.323854,0.329208,0.372489,0.372755,0.371437,0.373086,0.367958,0.355929,0.372542,0.371327,0.373839,0.325726,0.371988,0.352882,0.373302,
Generation48,0.36234,0.371347,0.373587,0.372776,0.326925,0.371763,0.372996,0.360034,0.372556,0.371785,0.373903,0.373221,0.373493,0.372979,0.357975,
Generation49,0.372752,0.371933,0.315878,0.372159,0.372245,0.370548,0.365559,0.371645,0.373533,0.340783,0.316919,0.371269,0.339865,0.300954,0.371997,
