Generation0,0.383612,0.353899,0.387027,0.423661,0.368918,0.249668,0.374276,0.526976,0.319882,0.384726,0.341345,0.300625,0.426974,0.399352,0.492586,
Generation1,0.507514,0.505016,0.471973,0.525673,0.510746,0.460074,0.526248,0.493007,0.526017,0.52765,0.317002,0.498912,0.416492,0.523723,0.29979,
Generation2,0.471567,0.533484,0.528665,0.525009,0.526052,0.525263,0.480849,0.360297,0.525152,0.525794,0.524461,0.51687,0.527155,0.453693,0.526724,
Generation3,0.530637,0.538005,0.533763,0.53262,0.524931,0.52597,0.533096,0.512318,0.526141,0.53464,0.32892,0.528235,0.530498,0.534946,0.534254,
Generation4,0.533662,0.536908,0.536518,0.536132,0.534241,0.538775,0.534939,0.538089,0.537078,0.536764,0.538297,0.538173,0.53396,0.53565,0.536532,
Generation5,0.538126,0.535692,0.535621,0.537453,0.538477,0.536867,0.536999,0.537308,0.536551,0.535493,0.537786,0.537133,0.536721,0.53549,0.538881,
Generation6,0.535363,0.537753,0.478643,0.537806,0.529235,0.537959,0.535822,0.536658,0.53566,0.535962,0.539509,0.538401,0.341195,0.539412,0.536618,
Generation7,0.537043,0.460129,0.537388,0.537353,0.537035,0.538888,0.545123,0.53641,0.535723,0.520977,0.538398,0.535079,0.533865,0.537959,0.564342,
Generation8,0.536933,0.535397,0.562651,0.564078,0.562963,0.563543,0.537964,0.514494,0.562192,0.547006,0.511414,0.563432,0.53731,0.539141,0.563154,
Generation9,0.532634,0.563069,0.561379,0.561969,0.521533,0.562239,0.56157,0.515538,0.562026,0.561777,0.56254,0.562778,0.562142,0.561903,0.47196,
Generation10,0.561711,0.562602,0.560923,0.547938,0.562496,0.562796,0.566306,0.563218,0.547021,0.549802,0.560922,0.561566,0.56249,0.562873,0.562801,
Generation11,0.548214,0.564077,0.522951,0.562869,0.562294,0.54804,0.563125,0.562844,0.562742,0.561173,0.561854,0.548708,0.355648,0.56235,0.562979,
Generation12,0.563472,0.534907,0.563681,0.566093,0.563056,0.562242,0.561948,0.562787,0.537419,0.533215,0.564057,0.56267,0.56178,0.562543,0.563047,
Generation13,0.563381,0.566184,0.563323,0.527564,0.561676,0.566547,0.566025,0.562524,0.564917,0.565107,0.564266,0.563464,0.562797,0.56213,0.571559,
Generation14,0.564952,0.566815,0.571649,0.571076,0.567146,0.566413,0.564776,0.571432,0.374689,0.570528,0.565936,0.453555,0.571944,0.539057,0.568659,
Generation15,0.483991,0.540353,0.571087,0.571709,0.57142,0.572607,0.529715,0.570924,0.542166,0.570655,0.571513,0.572537,0.435876,0.570251,0.571552,
Generation16,0.571541,0.570978,0.57198,0.570958,0.429373,0.572641,0.57069,0.571101,0.572388,0.519455,0.57103,0.5704,0.570815,0.572177,0.570329,
Generation17,0.431046,0.572851,0.491607,0.57013,0.573527,0.571516,0.571961,0.569782,0.571463,0.570435,0.57276,0.56861,0.571187,0.570428,0.541123,
Generation18,0.524228,0.492266,0.461582,0.570697,0.521968,0.538491,0.571395,0.528053,0.570829,0.57136,0.570097,0.522515,0.570295,0.572625,0.574802,
Generation19,0.573012,0.575108,0.575003,0.532878,0.574492,0.575545,0.575877,0.569235,0.571316,0.571237,0.453037,0.575203,0.573095,0.572598,0.573974,
Generation20,0.566441,0.576964,0.575599,0.46913,0.573251,0.572671,0.457773,0.574083,0.576662,0.575161,0.572376,0.548162,0.567219,0.565229,0.577485,
Generation21,0.574789,0.578061,0.575463,0.576722,0.575508,0.576367,0.577128,0.575476,0.576349,0.575748,0.576038,0.574805,0.575839,0.575869,0.573326,
Generation22,0.574946,0.521095,0.576567,0.576598,0.576525,0.547972,0.578103,0.575013,0.553726,0.575461,0.575571,0.576174,0.43305,0.575968,0.57629,
Generation23,0.482168,0.576329,0.575361,0.574482,0.574924,0.577018,0.546474,0.553008,0.576457,0.575467,0.555851,0.4232,0.516956,0.576334,0.575506,
Generation24,0.575364,0.57114,0.572076,0.574768,0.575273,0.575217,0.490436,0.577746,0.575083,0.576457,0.573604,0.520387,0.575354,0.577724,0.577727,
Generation25,0.574717,0.577217,0.433994,0.575689,0.576727,0.574677,0.577429,0.575887,0.577651,0.574622,0.575409,0.576383,0.577007,0.576022,0.577489,
Generation26,0.578354,0.576984,0.576877,0.577004,0.57637,0.577917,0.577884,0.518964,0.576193,0.575957,0.575309,0.577635,0.578083,0.576879,0.568676,
Generation27,0.576011,0.558199,0.578348,0.556614,0.579142,0.577167,0.577957,0.577516,0.559999,0.577457,0.575985,0.48275,0.577196,0.564255,0.576088,
Generation28,0.575957,0.57728,0.575933,0.570914,0.578029,0.579149,0.574084,0.495455,0.577013,0.578155,0.57741,0.578079,0.495528,0.575233,0.576416,
Generation29,0.578458,0.574518,0.576619,0.577134,0.577392,0.576957,0.575419,0.577654,0.578419,0.575944,0.57698,0.554051,0.576554,0.576983,0.576959,
Generation30,0.577717,0.57523,0.577873,0.576144,0.575979,0.575726,0.57698,0.576862,0.576881,0.57663,0.577129,0.575655,0.577203,0.575151,0.541452,
Generation31,0.580464,0.578687,0.574709,0.577031,0.577582,0.580605,0.576643,0.575745,0.575558,0.579029,0.577614,0.577509,0.576379,0.571699,0.576989,
Generation32,0.581298,0.579746,0.564835,0.57437,0.547146,0.52037,0.578976,0.580594,0.576255,0.580453,0.580651,0.579777,0.580058,0.580179,0.576784,
Generation33,0.580342,0.581964,0.492408,0.579524,0.580558,0.578619,0.580624,0.551343,0.580879,0.580715,0.5791,0.580122,0.578914,0.580727,0.490269,
Generation34,0.579366,0.475776,0.580499,0.505325,0.569406,0.581613,0.581985,0.579967,0.564254,0.581947,0.581682,0.578991,0.491575,0.57996,0.579198,
Generation35,0.579838,0.515215,0.578359,0.579752,0.482575,0.581288,0.580563,0.55307,0.57911,0.582056,0.579644,0.58139,0.58098,0.578743,0.57917,
Generation36,0.580515,0.580485,0.58072,0.530684,0.580771,0.581965,0.58054,0.579654,0.581706,0.524423,0.518816,0.49211,0.579268,0.580305,0.578991,
Generation37,0.580834,0.581009,0.580325,0.579059,0.578516,0.522891,0.552805,0.580461,0.580522,0.579113,0.545332,0.579201,0.57951,0.581013,0.580293,
Generation38,0.580571,0.581265,0.581004,0.472437,0.580036,0.57966,0.579851,0.580353,0.58008,0.580383,0.580225,0.580677,0.517101,0.579733,0.461235,
Generation39,0.580284,0.574931,0.580875,0.500343,0.579289,0.58163,0.581476,0.495291,0.581126,0.580124,0.578311,0.579976,0.580299,0.580195,0.580064,
Generation40,0.579028,0.473753,0.579451,0.579741,0.581807,0.544266,0.578738,0.580484,0.580716,0.580261,0.578338,0.580515,0.488919,0.474204,0.579267,
Generation41,0.58054,0.580629,0.463533,0.581083,0.580281,0.581587,0.58173,0.562513,0.580151,0.480132,0.489742,0.550441,0.581345,0.57955,0.580937,
Generation42,0.582063,0.581193,0.57806,0.577749,0.581225,0.579787,0.578795,0.580969,0.580337,0.580255,0.454841,0.489099,0.579644,0.581285,0.580212,
Generation43,0.534405,0.579259,0.580602,0.579553,0.545931,0.579301,0.580727,0.579808,0.552883,0.579827,0.579582,0.448152,0.582216,0.581508,0.58069,
Generation44,0.580638,0.579986,0.477172,0.580385,0.579392,0.582569,0.578562,0.579836,0.545049,0.477689,0.57983,0.557049,0.579824,0.578775,0.579015,
Generation45,0.579894,0.580896,0.462599,0.579562,0.581676,0.580677,0.581191,0.58061,0.581442,0.580775,0.580309,0.579887,0.454939,0.525626,0.461602,
Generation46,0.579824,0.57992,0.581767,0.515105,0.58067,0.50007,0.579651,0.580084,0.580352,0.484325,0.580942,0.580837,0.580211,0.580157,0.580162,
