Generation0,0.460759,0.343992,0.442018,0.39657,0.337361,0.391474,0.443194,0.48193,0.420626,0.461188,0.445143,0.430899,0.419023,0.408012,0.537649,
Generation1,0.420981,0.504202,0.538961,0.414723,0.540871,0.465241,0.536744,0.365719,0.480293,0.536993,0.53712,0.537908,0.547827,0.543243,0.398501,
Generation2,0.543014,0.539176,0.547505,0.53648,0.542489,0.543917,0.546286,0.538149,0.486803,0.443894,0.547641,0.488046,0.546374,0.547965,0.545124,
Generation3,0.52109,0.548589,0.516761,0.320444,0.50187,0.548442,0.548744,0.548646,0.548327,0.548113,0.548232,0.343825,0.498541,0.546568,0.545201,
Generation4,0.547137,0.547916,0.547164,0.510129,0.548147,0.547661,0.547098,0.547835,0.547348,0.547733,0.54762,0.548865,0.549145,0.548018,0.5474,
Generation5,0.547122,0.546657,0.547158,0.54834,0.537617,0.547437,0.546024,0.500666,0.5479,0.541672,0.535753,0.548421,0.54829,0.553827,0.370889,
Generation6,0.554706,0.548157,0.555679,0.555477,0.547329,0.554227,0.554771,0.55672,0.554192,0.555977,0.557627,0.549556,0.555388,0.55595,0.549012,
Generation7,0.535947,0.555364,0.554944,0.55533,0.425691,0.55446,0.55551,0.556118,0.554519,0.555271,0.555068,0.554932,0.556537,0.555358,0.55373,
Generation8,0.551224,0.555497,0.555354,0.551942,0.554381,0.556276,0.553993,0.555476,0.553754,0.555981,0.555847,0.473812,0.55577,0.555376,0.514327,
Generation9,0.480399,0.555206,0.554511,0.555059,0.506656,0.554014,0.554974,0.5554,0.555882,0.555233,0.535554,0.555049,0.33921,0.556913,0.55453,
Generation10,0.555204,0.539409,0.513267,0.554507,0.555138,0.554368,0.554497,0.549028,0.556063,0.557164,0.554247,0.554803,0.500867,0.556322,0.555591,
Generation11,0.555674,0.554851,0.554129,0.50373,0.510487,0.555733,0.555658,0.555495,0.555949,0.554259,0.543435,0.555083,0.555459,0.55674,0.555126,
Generation12,0.555973,0.553902,0.554469,0.554569,0.554399,0.555787,0.555125,0.502513,0.556086,0.556397,0.555968,0.555643,0.554871,0.511578,0.328754,
Generation13,0.547071,0.556099,0.556999,0.556484,0.483957,0.556024,0.516722,0.553896,0.554668,0.553513,0.555311,0.556099,0.554764,0.557039,0.55614,
Generation14,0.552279,0.555499,0.502195,0.55171,0.555835,0.361542,0.529296,0.555048,0.55336,0.556784,0.554941,0.556221,0.555905,0.555167,0.556238,
Generation15,0.521933,0.543242,0.554667,0.500535,0.555158,0.554779,0.556369,0.554151,0.501652,0.555972,0.513833,0.555899,0.555601,0.556181,0.555501,
Generation16,0.555659,0.555825,0.555168,0.513805,0.556945,0.555837,0.547609,0.555549,0.349644,0.55434,0.554813,0.554811,0.555125,0.55652,0.555497,
Generation17,0.555192,0.544167,0.555604,0.555425,0.555795,0.555004,0.554948,0.555351,0.555764,0.554203,0.556543,0.548599,0.555468,0.55522,0.555433,
Generation18,0.555969,0.555436,0.555576,0.556326,0.477074,0.531477,0.311836,0.555828,0.554462,0.5575,0.550277,0.555927,0.554973,0.555904,0.554601,
Generation19,0.555866,0.554988,0.556193,0.554768,0.547377,0.556505,0.556995,0.553434,0.557126,0.554282,0.517327,0.555468,0.535676,0.554719,0.556644,
Generation20,0.555686,0.541067,0.556993,0.555717,0.555347,0.31229,0.524463,0.555078,0.5542,0.556086,0.558964,0.55384,0.555855,0.557421,0.553948,
Generation21,0.55599,0.558321,0.558788,0.559115,0.558435,0.556143,0.556295,0.556372,0.555876,0.554306,0.548766,0.559756,0.559789,0.560054,0.555269,
