Generation0,0.372692,0.414189,0.48377,0.459826,0.487938,0.334882,0.383545,0.382651,0.355626,0.421379,0.412958,0.464852,0.274439,0.395201,0.491759,
Generation1,0.486196,0.489347,0.456185,0.475124,0.466638,0.490541,0.404474,0.407253,0.334431,0.416912,0.505198,0.459491,0.491534,0.536013,0.51312,
Generation2,0.520354,0.513997,0.516101,0.519538,0.535577,0.507652,0.484639,0.533726,0.52373,0.489545,0.535792,0.505938,0.535608,0.502919,0.555359,
Generation3,0.514984,0.550464,0.535802,0.5563,0.536358,0.536492,0.517304,0.522005,0.534672,0.55552,0.554251,0.535011,0.534253,0.535204,0.533471,
Generation4,0.46231,0.519406,0.555799,0.556209,0.554456,0.537143,0.554525,0.554911,0.554492,0.534459,0.515177,0.553686,0.564647,0.557465,0.554349,
Generation5,0.554656,0.562271,0.565491,0.564573,0.556849,0.564054,0.564039,0.556062,0.554888,0.56438,0.562206,0.563935,0.369678,0.563873,0.555586,
Generation6,0.564162,0.564546,0.56473,0.563218,0.44532,0.564187,0.564023,0.561818,0.562837,0.564258,0.4371,0.563884,0.562832,0.498953,0.563682,
Generation7,0.563407,0.562701,0.516778,0.562806,0.565094,0.56206,0.563572,0.563891,0.562523,0.53867,0.562803,0.564344,0.561786,0.508354,0.56184,
Generation8,0.561901,0.563853,0.558653,0.560833,0.564619,0.56336,0.562381,0.562869,0.563303,0.564575,0.563908,0.562762,0.5634,0.563811,0.564606,
Generation9,0.56399,0.563681,0.560453,0.562208,0.56412,0.564089,0.56429,0.562808,0.564973,0.563577,0.563993,0.564365,0.536735,0.561182,0.564213,
Generation10,0.549739,0.563075,0.563818,0.547561,0.56382,0.514479,0.52243,0.563619,0.560263,0.563841,0.531052,0.564391,0.554357,0.533611,0.561378,
Generation11,0.527049,0.563974,0.562431,0.506844,0.563581,0.562055,0.563976,0.564159,0.562142,0.563856,0.565091,0.563749,0.363441,0.563127,0.539434,
Generation12,0.565212,0.532886,0.563243,0.4915,0.563113,0.482274,0.530977,0.564506,0.564139,0.564565,0.565425,0.562815,0.564939,0.563133,0.562335,
Generation13,0.562716,0.562159,0.56299,0.564255,0.557361,0.564848,0.564121,0.563681,0.563845,0.563186,0.563161,0.564409,0.563143,0.564061,0.564587,
Generation14,0.564046,0.563235,0.56643,0.446064,0.565202,0.565386,0.543088,0.563284,0.563012,0.565996,0.564161,0.565877,0.558712,0.562736,0.564726,
Generation15,0.565041,0.566993,0.550161,0.505127,0.566457,0.565337,0.566036,0.56412,0.56575,0.566343,0.564983,0.365516,0.521532,0.564988,0.566938,
Generation16,0.564498,0.525463,0.565512,0.527982,0.516255,0.565439,0.565891,0.566046,0.564739,0.405872,0.565345,0.565806,0.565217,0.531085,0.566793,
Generation17,0.565917,0.565166,0.37212,0.565064,0.553972,0.566808,0.566149,0.565909,0.504287,0.566758,0.566084,0.565206,0.565955,0.565547,0.566065,
Generation18,0.562994,0.566507,0.565815,0.565431,0.543604,0.565662,0.545011,0.538215,0.565988,0.562638,0.566576,0.566443,0.565975,0.56489,0.565712,
Generation19,0.522111,0.545925,0.563868,0.564378,0.56288,0.565298,0.565478,0.545644,0.507196,0.566276,0.566674,0.565642,0.550363,0.565067,0.564448,
Generation20,0.566419,0.565808,0.565471,0.567381,0.5158,0.565879,0.565412,0.565736,0.565399,0.566642,0.566284,0.56579,0.530078,0.462624,0.56426,
Generation21,0.5664,0.563456,0.564752,0.566063,0.565319,0.570049,0.565997,0.565137,0.565224,0.566128,0.564115,0.56705,0.52784,0.565236,0.444602,
Generation22,0.565437,0.564369,0.529392,0.565012,0.565717,0.565019,0.56812,0.379784,0.541404,0.530079,0.566055,0.569521,0.566206,0.571021,0.565792,
Generation23,0.56418,0.568722,0.556933,0.47259,0.56901,0.498361,0.570108,0.572015,0.570261,0.426966,0.570287,0.570914,0.427893,0.508249,0.564713,
Generation24,0.567659,0.567323,0.570325,0.568954,0.569456,0.423457,0.569426,0.569738,0.507942,0.462725,0.528382,0.503289,0.569554,0.568958,0.570383,
Generation25,0.56961,0.568841,0.57054,0.570045,0.567752,0.518378,0.570126,0.500462,0.568754,0.569052,0.502295,0.568219,0.569057,0.569011,0.571253,
Generation26,0.53782,0.483985,0.569452,0.57084,0.569818,0.570578,0.53202,0.572002,0.570625,0.568623,0.506988,0.570395,0.569477,0.570345,0.570884,
Generation27,0.568393,0.569394,0.57097,0.554636,0.572051,0.545885,0.568936,0.558696,0.568622,0.570662,0.547114,0.569849,0.569493,0.568918,0.56961,
Generation28,0.56923,0.569623,0.571791,0.568697,0.414003,0.568431,0.513148,0.483887,0.569798,0.474615,0.493076,0.421464,0.540897,0.568987,0.569295,
Generation29,0.427713,0.445738,0.571576,0.510677,0.570777,0.569589,0.511087,0.567701,0.572039,0.569492,0.570533,0.570015,0.569831,0.569553,0.575522,
Generation30,0.568676,0.570516,0.576333,0.577367,0.537374,0.576855,0.576971,0.570659,0.577162,0.569094,0.570562,0.46914,0.576558,0.576303,0.57752,
Generation31,0.577844,0.580289,0.577268,0.57829,0.578097,0.576379,0.57741,0.574237,0.576842,0.576347,0.578641,0.575333,0.576424,0.576963,0.576198,
Generation32,0.511819,0.575332,0.577293,0.576715,0.576337,0.57612,0.535887,0.576387,0.534827,0.578459,0.576286,0.576947,0.578789,0.522851,0.515258,
Generation33,0.578112,0.577783,0.576409,0.496614,0.57831,0.576141,0.543944,0.577935,0.465325,0.578587,0.576387,0.577013,0.577065,0.576994,0.576317,
Generation34,0.432229,0.577815,0.580208,0.578511,0.471597,0.577286,0.577757,0.578579,0.575983,0.579946,0.576487,0.522956,0.577303,0.577174,0.577892,
Generation35,0.578847,0.576787,0.463973,0.583263,0.576521,0.577441,0.576952,0.576514,0.579767,0.57829,0.577095,0.577027,0.576741,0.577118,0.575786,
Generation36,0.580293,0.579177,0.51863,0.581191,0.580455,0.582083,0.579296,0.577134,0.433174,0.492076,0.53546,0.567872,0.582563,0.579483,0.581863,
Generation37,0.581543,0.582847,0.581963,0.580394,0.581075,0.580371,0.58215,0.577744,0.474131,0.578614,0.577038,0.581852,0.580594,0.582163,0.575611,
Generation38,0.455671,0.58266,0.580893,0.582676,0.582729,0.58196,0.459596,0.582729,0.580642,0.58115,0.582988,0.581102,0.581886,0.582363,0.581396,
Generation39,0.580622,0.457063,0.581851,0.581343,0.58142,0.581418,0.515505,0.581837,0.581625,0.583445,0.580081,0.580028,0.488731,0.581692,0.581335,
Generation40,0.583469,0.581647,0.581892,0.58266,0.581263,0.466729,0.584359,0.522666,0.582771,0.582232,0.497032,0.580713,0.535517,0.579121,0.580989,
Generation41,0.581959,0.582024,0.581507,0.580867,0.581536,0.581254,0.581182,0.58255,0.580166,0.514165,0.580132,0.566873,0.58051,0.580823,0.582532,
